0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,forehand,topspin,bad form
-4,-4,-4,-4,-4,-4,-3.38,-2.37,-1.89,-1.5,2.76,4,4,2.98,0.63,-0.87,-0.34,-0.78,-0.8,-1.27,-0.58,-0.42,-0.65,-2.46,-0.46,0.42,1.87,1.7,1.51,0.81,132.45,91,84.53,187.5,-185.3,-205.81,48.52,-86.55,27.04,47.42,176.39,177.73,364.93,288.57,197.88,-58.84,-137.51,73.97,112.55,82.95,-299.68,-559.33,-1318.91,-1578.8,-1200.07,-837.95,-331.73,-138.31,-14.77,99.43,1,1,0
-4,-4,-4,-4,-4,-4,-2.52,-1.49,-0.65,0.03,4,4,4,1.55,-2.95,-2.87,-1.19,-0.35,0.38,-0.13,-2.14,-4,-4,-3.42,-0.6,1.58,1.52,1.36,1.36,1.4,187.01,352.05,383.79,-148.99,-259.09,21.36,-38.88,-45.04,-52.8,-55.66,201.9,471.5,341.13,106.38,-273.13,-288.45,-34.67,41.81,65.98,111.94,-312.74,-940.43,-1433.9,-1328.92,-1067.99,-268.37,22.22,137.08,142.4,137.33,1,1,0
-3.34,-4,-4,-4,-4,-4,-3.59,-2.17,-1.08,-0.59,3.08,4,4,4,-1.04,-3.51,-3.29,-1.29,-0.71,-0.56,-1.2,-2.45,-3.92,-3.75,-2.57,1.28,1.35,1.26,2,1.74,204.04,279.24,155.4,62.01,-154.85,38.82,5.25,58.35,-23.01,0.37,191.41,139.04,248.6,74.28,-152.1,-422.91,-102.84,-34.85,-13.92,89.54,-205.63,-418.88,-981.14,-1399.11,-1301.57,-620.3,-232.42,-5.74,69.09,109.68,1,1,0
-4,-4,-4,-4,-4,-4,-3.01,-2.09,-1.38,-0.82,4,4,4,1.6,-1.86,-2.76,-2.36,-2.02,-1.68,-0.78,-0.77,-0.51,-2.38,-0.68,-0.83,-0.12,0.34,0.67,1.31,1.2,165.59,147.52,91.06,-87.83,93.69,98.57,-20.51,27.89,-42.42,-63.05,154.48,168.09,375.49,106.99,-63.23,-78.86,-36.56,-57.37,-75.74,3.17,-344.12,-687.19,-1173.83,-1415.59,-1042.48,-537.11,-193.66,-34.97,93.2,142.52,1,1,0
-4,-4,-4,-4,-4,-4,-2.45,-1.59,-0.66,-0.26,4,4,4,1.6,-1.54,-3.25,-1.82,-0.95,-0.91,-0.76,-2.42,-3.34,-4,-3.6,-1.78,1.14,0.35,0.24,0.9,0.58,261.78,194.21,333.68,137.94,96.8,40.89,86.36,67.5,-64.88,-44.31,124.82,105.59,130.07,55.6,-186.58,-191.89,-11.29,-30.82,9.77,53.53,-369.93,-772.16,-1066.47,-1315.86,-774.72,-525.27,-145.39,8.61,55.11,105.53,1,1,0
-4,-4,-4,-4,-4,-3.27,-2.15,-1.09,-0.55,-0.38,4,4,3.11,1.28,-1.99,-1.88,-1.67,-1.2,-0.76,-0.77,0.32,-0.25,-2.39,-1.76,0.3,0.86,0.97,0.72,1.04,0.68,127.26,51.39,150.63,47.85,-191.71,11.96,44.43,-35.89,34.67,11.78,10.38,246.52,222.78,127.01,-127.14,-113.34,30.52,25.82,-18.07,45.9,-421.81,-938.84,-1276.31,-1194.82,-719.73,-378.48,-170.17,1.46,40.89,85.45,1,1,0
-3.97,-4,-4,-4,-4,-4,-2.56,-1.58,-1.07,-0.78,3.65,4,3.85,1.07,-2.68,-2.93,-3.12,-2.41,-1.78,-1.56,0.1,-0.17,-1.09,-2.46,-1.68,-0.15,-0.23,0.03,0.55,1.04,118.47,91.55,179.93,-10.93,65.67,190.12,45.29,61.65,-2.69,-48.52,154.24,185.67,320.98,348.63,-5.8,-71.66,43.76,-0.67,-6.59,-0.37,-244.81,-479.37,-887.39,-1102.54,-980.9,-534.24,-309.02,-113.53,-27.47,82.09,1,1,0
-2.6,-4,-4,-4,-4,-4,-3.57,-2.17,-1.21,-0.81,3.79,4,4,3.03,-1.17,-0.36,-1.73,-1.34,-0.76,-0.67,-1.11,-2.78,-4,-4,-4,-1.18,-0.16,0.45,1.4,1.05,187.74,264.71,358.03,244.69,315.49,2.99,-15.93,37.29,-97.66,-31.13,116.7,213.07,201.35,120.48,-17.4,-286.87,-118.9,-155.82,-82.95,68.66,-106.57,-306.95,-742,-1240.11,-1165.16,-715.76,-423.65,-157.53,-35.4,23.86,1,1,0
-3.41,-4,-4,-4,-4,-4,-3.58,-1.68,-0.51,-0.25,4,4,4,4,-1.33,-3.02,-1.56,-1.64,-1.1,-0.63,0.07,0.66,-3.4,-3.04,-2.47,-0.01,-1.2,0.34,1.3,0.44,241.21,19.17,300.11,109.74,135.25,161.44,-14.47,-111.08,-38.33,-22.09,95.09,-20.32,292.18,132.08,115.97,39.55,106.51,-39.06,-1.1,17.82,-156.62,-441.59,-1066.83,-1374.94,-1261.47,-646.85,-311.22,-67.02,62.5,109.56,1,1,0
-2.92,-4,-4,-4,-4,-4,-3.59,-2.33,-1.52,-0.96,3.49,4,4,4,2.62,-1.11,-1.7,-1.4,-0.97,-0.74,-0.81,-1.19,-4,-4,-2.58,0.21,1.07,0.76,0.91,1.51,162.96,210.88,145.87,118.65,153.14,-100.04,67.5,-41.63,-47.73,5.13,110.66,38.51,252.08,18.92,-63.72,-209.11,-95.15,-17.21,-72.27,-41.69,-163.45,-442.93,-1082.09,-1278.26,-1421.63,-605.35,-344.79,-123.35,15.99,105.71,1,1,0
-3.29,-4,-4,-4,-4,-4,-2.85,-2.04,-1.15,-0.5,3.99,4,4,2.38,-1.52,-2.78,-2.68,-1.63,-1.05,-0.66,-0.59,-1.9,-3.59,-4,-2.36,0.52,-0.02,0.44,1.74,1.5,147.28,176.21,121.7,153.56,55.79,2.26,96.44,33.02,-48.71,26.12,127.01,155.82,64.33,47.49,-144.59,-257.63,-27.16,-103.82,-41.44,65,-237.3,-474.24,-955.32,-1213.75,-1168.03,-569.89,-289.79,-80.93,59.45,98.88,1,1,0
-4,-4,-4,-4,-4,-4,-2.65,-1.8,-1.27,-0.9,3.38,4,4,2.03,-1.71,-1.95,-1.64,-1.6,-1.51,-1.33,-0.01,0.87,1.58,-0.05,0.5,0.93,0.37,0.19,0.54,0.67,74.22,-9.58,-9.58,-57.98,-82.03,85.33,25.45,-5.62,-27.28,-59.88,212.28,49.38,173.95,186.89,-17.94,-124.94,48.1,11.35,-22.52,-2.26,-379.09,-687.74,-1095.76,-1209.84,-1006.41,-520.2,-245.36,-119.02,3.54,83.31,1,1,0
-4,-4,-4,-4,-4,-4,-2.62,-1.59,-0.69,-0.51,4,4,4,1.64,-1.17,-1.16,-1.81,-1.64,-0.94,-0.95,-0.86,-2.9,-4,-3.5,-0.65,1.5,0.33,0.66,1.28,1.08,169.19,81.3,200.87,124.63,-109.44,82.4,53.47,-9.46,-7.51,-35.77,49.74,131.77,29.11,17.7,-292.42,-224.3,69.27,-53.1,-50.6,16.54,-359.56,-749.15,-1068.36,-1266.36,-729.92,-493.29,-329.22,-112.12,-11.23,32.96,1,1,0
-4,-4,-4,-4,-4,-4,-2.58,-1.69,-0.87,-0.69,4,4,4,1.94,-0.85,-1.15,-1.5,-1.38,-1.06,-1.12,0.2,0.23,-0.27,-0.5,0.49,0.38,-0.14,0.34,1.13,0.86,54.32,2.99,155.03,-30.21,-53.47,123.23,20.2,-113.95,2.87,-61.04,151.18,129.64,216.61,151.55,-80.51,9.28,20.45,-10.5,-29.36,51.45,-511.96,-999.45,-1248.17,-1136.35,-706.85,-426.57,-250.55,-82.52,-23.99,7.57,1,1,0
-3.67,-4,-4,-4,-4,-4,-3.38,-2.72,-1.95,-0.96,4,4,4,2.97,0.7,0.17,-0.14,-1.28,-2.31,-1.66,0.11,-0.67,-2.14,-4,-2.88,-0.72,-0.64,0.09,0.74,0.91,122.38,104,335.14,258.67,185.79,236.08,111.39,4.52,-39.79,-3.66,6.1,-12.21,14.71,58.35,-129.7,-99.73,66.77,40.34,49.93,11.23,-334.96,-639.89,-1030.52,-982.6,-822.94,-594.48,-375.79,-318.91,-182.98,-1.71,1,1,0
-3.35,-4,-4,-4,-4,-4,-4,-3.68,-2.14,-1.38,3.61,3.45,4,4,2.82,0.13,-1.92,-2.04,-2.11,-1.7,0.56,0.61,0.55,-0.23,-2.22,0.64,1.92,0.61,0.28,0.95,165.28,59.88,60.3,-36.99,123.72,-262.33,0.92,139.65,-40.83,-22.28,172.55,186.58,135.25,300.54,382.81,-99.06,-94.85,120.54,45.84,-2.99,-229.86,-419.19,-715.09,-1185.55,-1358.7,-935.36,-688.29,-344.06,-107.24,57.92,1,1,0
-4,-4,-4,-3.87,-1.89,-1.55,-1.22,-0.76,-0.21,0.06,4,4,2.11,-0.55,1.46,-0.04,-1.07,-1.15,-0.68,-0.24,-4,-4,-2.46,-0.17,-0.04,0.19,0.83,0.6,0.79,0.92,561.1,489.69,-27.4,108.4,100.22,-52.12,-32.78,-74.1,-9.52,-7.57,43.03,-26.31,-111.33,-217.59,-28.38,3.6,20.94,53.28,13.85,44.68,-1284.12,-1467.71,-1053.28,-382.81,-172.91,-131.84,-61.89,29.85,120.61,133,1,1,0
-4,-4,-4,-4,-4,-3.58,-2.63,-1.66,-1.28,-1.05,4,4,4,2.62,0.24,-0.57,-1.15,-1.02,-0.81,-0.65,-1.98,-3.56,-3.85,-2.89,0,0.28,0.8,0.82,1.13,0.79,369.02,262.21,302.12,166.2,-230.35,67.14,94.79,-62.81,48.03,35.52,108.7,246.34,217.65,60.55,-71.84,-95.21,-66.83,-0.24,-50.48,-3.42,-336.85,-939.33,-1258.54,-1147.89,-669.92,-391.78,-247.8,-1.1,76.54,128.54,1,1,0
-4,-4,-4,-4,-3.05,-1.8,-1.15,-0.83,-0.43,-0.28,4,3.55,-0.05,-0.22,0.11,-1.34,-1.6,-1.5,-0.91,-0.26,-2.9,-3.47,0.84,0.62,-0.24,0.98,0.82,0.34,1.19,0.64,181.27,-49.56,-47.42,201.72,62.32,-52.61,17.21,-57.74,68.66,40.77,248.47,137.33,-285.46,-54.57,-13.85,-31.86,46.2,-11.72,-64.45,9.52,-1265.87,-1307.86,-889.53,-572.51,-280.94,-175.48,-69.34,61.77,152.4,160.52,1,1,0
-3.97,-4,-4,-4,-4,-4,-4,-2.56,-1.77,-0.97,3.28,4,4,4,1.25,-0.94,-1.82,-1.84,-2.23,-1.11,-0.53,-0.73,-0.27,-0.79,0.61,1.28,1.16,0.48,0.58,0.74,189.33,51.88,-45.1,70.92,-92.83,-92.83,44.25,-36.44,-150.94,-50.35,211.43,197.75,220.09,189.21,44.49,-16.17,31.07,77.7,53.53,-13.67,-287.84,-512.94,-868.96,-1048.4,-1095.64,-791.08,-488.95,-270.32,-87.71,77.09,1,1,0
-4,-4,-4,-4,-4,-4,-4,-3.13,-2.2,-1.45,3.82,4,4,4,2.7,0.56,-1.2,-1.45,-1.7,-1.21,0.99,0.77,0.98,0.38,1.09,0.84,1.56,0.72,0.98,0.99,108.89,31.86,-224.55,44.37,-152.4,-99.37,35.64,-107.24,-39.92,-41.38,175.35,243.77,165.41,160.95,52.31,-65.06,-14.28,104.68,39.98,8.85,-373.41,-576.29,-1054.63,-1380.8,-1236.21,-752.75,-475.1,-225.52,-77.39,67.02,1,1,0
-4,-4,-4,-4,-2.8,-2.67,-2.04,-0.98,-0.7,-0.55,4,3.08,1.1,-0.59,0.07,-1.28,-2.6,-1.58,-0.72,-0.61,0.88,0.25,1.44,0.92,1.16,0.55,0.2,0.78,0.66,0.49,-60.97,-229.92,5,79.47,69.34,-1.65,-38.76,-3.05,41.2,9.77,186.71,71.84,-166.99,-1.65,-6.71,154.24,55.79,-8.85,-0.18,-59.2,-1330.63,-1282.84,-1046.33,-672.97,-262.45,-218.81,-45.23,101.56,153.99,200.81,1,1,0
-4,-4,-4,-4,-4,-3.25,-2.2,-1.44,-0.7,-0.16,4,4,4,1.13,0.61,-0.39,-1.43,-2.14,-1.03,-0.23,-0.63,-1.52,-1.33,1.39,1.11,0.36,0.97,0.19,0.69,0.69,-86.73,182.43,150.76,-175.48,201.23,-67.44,-3.6,-11.47,-20.08,48.77,359.74,143.49,218.69,-25.76,136.41,108.76,64.64,69.09,-18.19,17.27,-1214.42,-1414.31,-1366.03,-652.89,-466.25,-282.78,-128.48,-15.26,115.66,113.46,1,1,0
-4,-4,-4,-4,-3.03,-2.54,-2.8,-2.6,-1.81,-0.84,4,4,4,2.35,1.51,0.56,-0.62,-1.1,-1.03,-0.34,1.21,0.63,0.31,0.94,0.72,0.77,0.71,0.28,0.29,0.71,366.82,408.14,15.2,68.24,63.42,-7.87,21.91,-7.81,-34,-41.93,665.41,606.51,653.75,219.97,242.25,184.02,143.13,111.57,23.25,12.63,-1110.11,-1275.94,-951.48,-730.41,-433.9,-272.16,-154.6,4.15,132.69,213.07,1,1,0
-4,-4,-4,-4,-4,-3.02,-2.72,-2.31,-1.59,-0.86,4,4,4,3.42,1.51,0.37,-0.57,-1.12,-1.83,-1.14,0.21,-0.72,-0.35,-0.3,0.95,1.18,1.24,0.74,0.44,0.71,146.97,99.67,31.07,-61.22,-51.57,71.53,-24.11,23.99,-44.92,-78.74,338.07,299.56,248.11,38.82,-65.55,-12.08,83.56,133.48,120.36,86,-1000,-1119.14,-1202.21,-848.51,-619.08,-444.09,-207.4,-95.46,65.67,186.28,1,1,0
-3.17,-4,-4,-4,-4,-4,-4,-3.25,-2.36,-1.37,4,4,4,4,3.6,1.53,0.13,-1.03,-1.96,-1.81,-0.11,-0.94,-1.31,-2.36,-1.25,0.27,0.67,1.27,1.34,0.5,125.55,138.31,25.51,173.83,-12.45,-103.64,107.24,9.16,-33.2,-44.25,115.23,34.67,66.41,93.69,7.26,-72.14,-49.99,11.41,54.5,69.7,-370,-575.56,-976.75,-1132.39,-1002.32,-800.23,-514.71,-364.07,-174.13,-5.25,1,1,0
-4,-4,-4,-4,-4,-4,-3.27,-2.33,-1.74,-1.02,4,4,3.82,3.24,1.24,-1.29,-1.81,-1.48,-1.35,-1.73,-0.98,-0.52,0.27,1.24,1.8,1.14,0.23,0.13,0.25,0.28,26.92,-81.54,-107.12,-30.46,9.4,59.39,113.22,-47.55,-131.77,8.24,143.62,48.03,-42.11,-70.25,-107.12,-5.74,17.33,66.53,29.17,-31.43,-442.44,-722.29,-908.75,-1075.38,-1038.51,-672.79,-382.51,-246.89,-79.9,7.75,1,1,0
-2.39,-4,-4,-4,-4,-4,-4,-3.09,-1.9,-1.15,3.74,4,4,4,2.66,0.05,-0.76,-1.37,-1.12,-1.53,-1.22,-1.84,-2.9,-3.15,-2.46,-0.65,1.1,0.28,0.83,0.83,255.74,314.15,111.21,283.81,11.05,-73,97.6,17.58,-88.07,-43.27,156.25,159.24,172.42,122.74,102.05,-268.8,-119.51,38.45,-25.57,25.39,-158.39,-366.82,-845.03,-1058.78,-1189.51,-683.23,-513.98,-319.15,-85.75,-17.33,1,1,0
-3.54,-4,-4,-4,-4,-4,-3.23,-2.41,-1.6,-1.05,4,4,4,4,1.99,-1.2,-0.97,-1.06,-1.33,-1.26,-0.21,-0.95,-1.31,-1.29,-0.44,1.56,1.2,0.31,0.85,0.49,162.6,155.21,37.84,-29.97,101.68,-207.7,91.55,52.55,-110.66,-3.42,133.61,238.89,198.12,188.29,-51.45,-100.52,-24.9,39.55,43.58,34.85,-267.03,-552.43,-1043.58,-1287.6,-1136.66,-701.78,-343.26,-188.29,-36.38,38.27,1,1,0
-2.33,-4,-4,-4,-4,-4,-3.77,-2.78,-1.74,-0.72,4,4,4,4,1.68,0.01,-0.22,-1.15,-1.93,-1.5,-0.95,-1.3,-4,-4,-3.34,-1.31,0.03,1.22,1.22,1,270.87,386.66,346.98,200.93,82.76,5.19,107.24,-79.35,-102.23,17.03,80.08,45.72,389.34,220.34,-53.53,-136.72,-145.81,-22.58,29.36,12.08,-118.47,-332.46,-942.75,-1239.69,-1178.41,-649.48,-384.28,-254.7,-69.09,55.79,1,1,0
-3.87,-4,-4,-4,-4,-4,-4,-3.38,-2.31,-1.59,3.51,4,4,4,2.13,0.25,-1.26,-2.4,-2.4,-1.68,-0.44,-0.15,-0.38,-0.56,0.02,0.42,0.14,0.48,0.9,0.77,145.08,59.08,-81.48,-119.93,50.35,67.93,44.37,-65.73,-74.71,-29.85,143.13,102.6,134.7,7.2,-178.83,-119.45,-46.39,-8.18,45.04,88.56,-333.07,-515.32,-904.97,-1151.18,-1088.07,-875.85,-557.5,-302.06,-59.69,119.45,1,1,0
-2.32,-3.66,-4,-4,-4,-4,-3.18,-2.56,-1.77,-1.05,4,4,4,4,1.34,-0.68,-0.7,-1.14,-1.4,-1.19,-1.7,-2.52,-3.84,-4,-3.57,-1.32,0.27,-0.03,0.56,1.32,259.83,277.34,354.8,325.56,120,-18.55,126.59,90.76,-68.18,-8.61,38.94,22.64,58.53,113.28,-62.38,-256.96,-167.3,-42.05,-60.97,0,-197.63,-406.49,-705.2,-1012.21,-1047,-674.93,-402.83,-298.22,-90.09,-16.66,1,1,0
-3.21,-4,-4,-4,-4,-4,-2.91,-2.12,-1.72,-1.31,3.43,4,4,4,0.91,-0.6,-0.65,-0.67,-1.42,-1.3,-0.83,-0.87,-2.65,-3.68,-2.34,-0.91,-0.51,-0.1,0.88,1,231.2,196.78,271.48,303.59,37.11,-42.36,108.7,-9.09,-118.47,-8,67.26,55.79,259.89,189.33,-11.11,-79.9,-15.14,-34.55,-58.78,2.2,-252.5,-471.07,-1038.27,-1338.2,-1007.51,-743.1,-363.04,-187.68,-89.97,53.04,1,1,0
-2.17,-4,-4,-4,-4,-4,-2.53,-1.29,-0.66,-0.3,3.81,4,4,4,-1.02,-3.14,-0.99,-0.43,-1.11,-0.89,-1.49,-2.28,-4,-4,-2.7,0.56,-0.52,0.36,1.37,0.78,271,270.02,368.65,405.7,-91.25,-2.87,128.05,-75.99,-75.13,36.44,76.11,77.27,214.29,120,12.15,-195.62,17.46,-47.42,-27.71,-20.94,-148.99,-385.86,-958.5,-1276.43,-1054.38,-636.54,-205.14,-76.48,-2.87,94.67,1,1,0
-3.65,-4,-4,-4,-4,-4,-2.66,-2.06,-1.13,-0.6,3.66,4,4,1.63,-0.98,-1.08,-1.2,-2,-1.98,-1.71,-0.54,-0.65,-2.49,-2.51,0.15,0.5,1.21,0.7,0.67,1.06,194.89,15.99,-72.63,-12.15,-48.71,164.79,2.75,75.81,-28.44,-78.55,79.47,118.53,156.98,-65.55,-290.1,-172.24,-80.69,23.38,-16.36,1.65,-283.51,-663.82,-1030.09,-1190.55,-1050.6,-576.48,-384.03,-227.17,-38.88,53.89,1,1,0
-4,-4,-4,-4,-3.22,-2.18,-1.72,-1.01,-0.69,-0.5,4,2.12,-0.02,-1.14,-0.95,-1.48,-2.06,-2.1,-1.52,-0.75,-2,-1.63,-0.35,-0.07,0.95,0.66,0.48,0.83,0.92,0.73,-42.24,-85.51,152.47,33.51,115.66,19.47,36.07,-16.72,-24.05,-36.07,87.22,32.47,-155.88,-97.9,-113.71,47.06,33.45,-2.38,-3.91,-3.85,-750.06,-1065.06,-1027.65,-652.22,-435.18,-271.3,-137.94,-9.89,104.37,182.13,1,1,0
-2.41,-3.79,-4,-4,-4,-4,-4,-2.67,-2.07,-1.42,3.98,4,4,4,2.17,-0.7,-0.95,-0.73,-1.23,-1.57,-1.49,-2.79,-3.37,-3.99,-3.15,-1.32,0.83,1,1.11,1.49,332.52,296.57,243.71,395.87,41.14,-38.82,-24.23,12.82,-41.99,-127.56,78.19,99,1.22,87.59,49.32,-206.36,-205.51,-96.19,8,45.23,-120.3,-354.68,-718.81,-1037.41,-1215.21,-808.78,-488.4,-257.02,-134.16,-12.76,1,1,0
-3.39,-4,-4,-4,-4,-4,-3.65,-2.32,-2.02,-1.44,2.94,4,4,2.87,1.1,-0.52,-1.78,-1.76,-1.56,-1.3,-0.88,-1.01,-1.38,-1.01,-0.46,0.69,1.74,1.26,0.67,0.6,129.58,38.15,-20.63,-47.3,69.76,-26.79,-13.12,67.63,49.13,-23.44,143.43,91.49,25.76,-2.87,-93.26,-154.42,-104.25,8.61,54.75,1.65,-332.82,-522.46,-868.47,-1073.18,-1049.13,-827.09,-432.43,-237.61,-115.17,25.21,1,1,0
-4,-4,-4,-4,-4,-4,-3.42,-2.28,-1.49,-0.79,3.3,4,4,1.09,-0.7,-1.82,-2.22,-2.13,-2.12,-1.73,-0.2,0.27,0.26,0.83,0.58,1.39,0.97,0.85,0.91,0.88,51.39,-41.81,-280.46,-129.76,16.6,-59.69,115.6,-25.45,-73.36,0.92,169.56,164.67,82.15,-140.93,-173.22,-168.33,-51.45,0.61,32.17,2.44,-377.5,-649.11,-1099.79,-1280.21,-1059.27,-663.76,-339.48,-182.07,-41.02,68.73,1,1,0
-4,-4,-4,-4,-4,-4,-3.05,-1.97,-0.8,-0.55,2.95,4,4,1.13,-1.4,-2.52,-2.37,-1.64,-2.04,-1.61,-0.29,-0.26,-0.13,-0.97,0.82,1.27,0.07,0.68,0.95,0.89,66.16,-64.21,-81.12,-57.31,-104.68,139.53,26.31,-56.82,-109.68,-64.33,203.49,74.22,-41.32,60.61,-228.76,-66.35,61.89,-37.78,27.89,13.12,-408.39,-681.03,-1236.02,-1366.82,-999.63,-594.73,-272.64,-64.51,-5.25,104.98,1,1,0
-4,-4,-4,-4,-4,-3.44,-1.8,-0.88,-0.39,-0.15,4,4,2.98,-0.06,-1.71,-0.84,-2.27,-1.9,-0.87,-0.04,1.32,1.5,0.31,1.75,1.7,0.32,1.13,0.63,0.75,1.1,-209.84,-219.67,161.99,-461.24,169.31,24.72,-94.79,34.91,-31.07,-23.8,61.4,61.71,145.2,-117.55,-84.78,75.07,20.51,-0.92,-52.86,-43.03,-1005.8,-1574.52,-1465.82,-777.34,-515.2,-157.71,-8.61,90.58,191.1,204.16,1,1,0
-3.62,-4,-4,-4,-4,-4,-3.61,-2.96,-2.12,-1.64,3.57,4,4,4,0.72,-0.37,-0.32,-1.18,-2.25,-1.91,-0.69,-2.13,-2.97,-3,-2.75,-0.36,0.07,-0.54,0.93,0.74,222.29,168.64,243.23,179.2,90.64,72.08,221.86,-46.08,-43.27,-3.78,129.76,153.75,181.7,208.92,29.91,-196.72,33.69,49.13,-28.56,7.2,-278.44,-516.05,-1088.2,-1342.65,-1183.04,-687.26,-405.7,-256.16,-73.12,85.57,1,1,0
-4,-4,-4,-4,-3.22,-2.27,-1.77,-0.86,-0.46,-0.42,4,3.98,0.28,-0.79,-0.15,-0.48,-1.81,-1.37,-0.19,0.2,-2.08,-1.18,-0.18,0.48,0.2,1.31,0.14,0.33,0.95,0.6,59.63,-168.58,-97.41,151.18,83.74,-2.75,-48.83,10.86,-3.66,-21.85,185.79,-113.1,-299.68,-94.6,8.91,36.74,159.24,-21.24,-24.17,32.41,-1498.11,-1511.84,-950.56,-584.53,-283.75,-136.78,-17.4,105.53,181.03,230.29,1,1,0
-4,-4,-4,-4,-3.25,-1.93,-1.15,-0.74,-0.28,-0.06,4,2.87,-0.12,0.11,-1.44,-1.73,-1.42,-0.97,0.35,0.77,-2.78,-0.63,0.53,1.58,0.51,1.68,1.58,0.44,0.64,0.88,22.46,-138.31,-251.65,139.89,-44.31,-39.79,16.6,47.97,61.46,29.3,136.23,-80.38,-167.36,-112.24,93.38,-18.86,80.14,81.36,-27.77,-40.1,-1324.58,-1248.35,-901.43,-488.1,-267.27,-20.63,78.67,197.27,252.44,239.26,1,1,0
-3.83,-4,-4,-4,-4,-4,-3.22,-2.59,-1.98,-1.55,3.76,4,4,3.73,1.03,0.14,-0.9,-1.12,-1.57,-1.35,-0.29,-0.49,-0.76,-0.62,-0.29,0.82,1.09,0.62,0.87,0.97,123.54,-27.16,15.44,20.26,-171.87,-61.22,78.55,-12.51,-65.12,39.49,157.29,114.69,69.89,78.8,-137.08,-205.26,-79.28,38.7,19.23,-4.09,-366.94,-614.81,-1051.03,-1305.11,-896.61,-702.21,-387.33,-207.28,-98.27,71.78,1,1,0
-4,-4,-4,-4,-4,-4,-3.12,-2.47,-1.7,-1.26,4,4,3.54,2.09,1.3,-0.79,-1.33,-1.75,-1.66,-1.29,-0.67,-0.53,-0.15,-1.37,-0.44,-0.2,0.15,0.36,0.19,0.68,-22.95,97.9,77.58,217.04,236.21,101.62,10.44,-117.61,13.98,-52.73,43.64,-128.6,2.32,23.01,-93.99,97.72,73.55,106.75,-3.66,-31.13,-582.4,-1102.54,-1206.24,-1061.28,-897.4,-587.46,-359.92,-139.1,-4.33,111.21,1,1,0
-4,-4,-4,-4,-4,-3.56,-2.61,-1.99,-1.4,-0.85,4,4,1.99,0.85,-0.05,-0.3,-1.6,-2.09,-1.85,-0.99,-3.43,-3.73,-3.92,-1.76,-0.89,-0.1,0.42,0.56,0.69,1.06,312.81,207.82,243.59,95.4,165.1,44.07,-42.05,-24.29,-74.52,-50.35,98.33,155.4,-29.66,-165.71,-124.88,-78.74,9.16,22.4,11.17,-5.74,-631.59,-1132.02,-1113.28,-956.18,-693.6,-391.17,-273.86,-120.79,65.25,159.36,1,1,0
-4,-4,-4,-4,-3.52,-2.71,-2.34,-1.94,-1.38,-0.9,4,4,1.91,0.75,0.1,0.2,-0.75,-1.49,-1.63,-1.06,-3.63,-4,-3.06,-1.11,-0.09,0.1,0.53,0.54,0.41,0.37,162.48,418.33,196.47,-36.8,141.11,183.59,-53.47,5.98,-20.63,-56.88,80.99,127.56,-21,-83.01,-140.99,-89.84,35.4,84.96,71.84,73.61,-867.86,-1250.79,-1044.37,-863.77,-498.78,-316.89,-234.5,-95.46,18.86,129.09,1,1,0
-4,-4,-4,-4,-4,-2.51,-1.97,-1.66,-1.22,-0.87,4,4,3.63,0.83,-0.76,-0.47,0.01,-0.7,-0.91,-0.92,-1.89,-1.72,-2.94,-1.33,0.26,0.74,0.55,0.73,1.07,0.99,106.45,111.63,190.43,114.56,-62.19,18.92,16.66,-42.36,-46.63,-35.16,-88.13,-109.56,-22.03,-194.09,-210.75,-127.38,19.78,16.05,19.04,58.59,-696.66,-1059.94,-1155.15,-1003.85,-586.73,-341.86,-215.03,-102.11,-22.22,61.16,1,1,0
-3.46,-4,-4,-4,-4,-4,-2.87,-2.12,-1.73,-0.8,2.82,4,4,3.59,2.76,-0.47,-1.02,-1.24,-1.52,-0.89,-1.08,-1.11,-0.79,-0.03,0.85,1.59,1.15,0.58,0.42,0.56,148.74,53.89,97.96,6.1,-8,-118.41,29.79,87.22,-117.13,-118.41,87.04,44.68,51.21,26.61,-26.06,-3.23,13.49,25.09,60.24,19.9,-360.29,-490.91,-824.95,-990.78,-1009.58,-634.03,-368.84,-289.98,-87.89,48.83,1,1,0
-2.62,-4,-4,-4,-4,-4,-2.15,-2.13,-1.66,-1.03,3.66,4,4,3.8,1.19,-0.31,-0.16,-0.72,-0.59,-0.67,-1.64,-3.04,-3.85,-3.54,-1.82,-0.07,1.36,0.68,0.45,1.35,222.66,226.5,287.41,375.37,28.87,-242.19,13.24,92.47,9.16,-50.48,34.73,-5.49,-35.1,19.1,-59.69,-220.09,-182.07,-6.84,-56.27,-19.17,-220.15,-474.73,-936.46,-1268.25,-1167.42,-480.71,-343.26,-287.17,-44.8,19.59,1,1,0
